Type,Results
MLP,"[np.float64(-3.853007543218306), np.float64(-3.864733631923805), np.float64(-3.8999036809155916), np.float64(-3.950697535155614), np.float64(-3.9187907892065756), np.float64(-3.9519160121047094), np.float64(-3.9414631599718293), np.float64(-3.9636127810907804), np.float64(-3.9931229732695535), np.float64(-3.945942120213892), np.float64(-3.8577624797568086), np.float64(-3.5809574702760747), np.float64(-3.711635805228166), np.float64(-5.936455082015672), np.float64(-5.9761864839751695), np.float64(-5.9761864839751695), np.float64(-5.976173958265362), np.float64(-3.5801926698612436), np.float64(-3.5836321931022357), np.float64(-3.5836321931022357), np.float64(-3.5836321931022357), np.float64(-3.5783580721742037), np.float64(-3.571667973022948), np.float64(-3.5930304299365146), np.float64(-3.5937409358939303), np.float64(-3.5937409358939303), np.float64(-3.618326612204101), np.float64(-3.5987716244596664), np.float64(-3.5993459241469856), np.float64(-3.5993459241469856), np.float64(-3.5993459241469856), np.float64(-3.5986990983480474), np.float64(-3.5864666330468666), np.float64(-3.5976866258706406), np.float64(-3.5970842902709284), np.float64(-3.5970842902709284), np.float64(-3.606054469440288), np.float64(-3.600344511331495), np.float64(-3.616059202590696), np.float64(-3.6379183500949503), np.float64(-3.6542783751794676), np.float64(-3.6542783751794676), np.float64(-3.6735186341685164), np.float64(-3.6735186341685164), np.float64(-3.6375346839151423), np.float64(-3.6375346839151423), np.float64(-3.6335964785978483), np.float64(-3.6335964785978483), np.float64(-3.6335964785978483), np.float64(-3.6159974936132446), np.float64(-3.6159974936132446), np.float64(-3.609858766163679), np.float64(-3.609858766163679), np.float64(-3.609858766163679), np.float64(-3.609858766163679), np.float64(-3.609858766163679), np.float64(-3.607448124538869), np.float64(-3.607448124538869), np.float64(-3.607448124538869), np.float64(-3.6114728814214114), np.float64(-3.6114728814214114), np.float64(-3.6114728814214114), np.float64(-3.6123134628437454), np.float64(-3.6123134628437454), np.float64(-3.6010638029929973), np.float64(-3.598756757173466), np.float64(-3.598756757173466), np.float64(-3.5844485255573506), np.float64(-3.590660799062608), np.float64(-3.613675889531662), np.float64(-3.618316582734112), np.float64(-3.618316582734112), np.float64(-3.5942533647842), np.float64(-3.5950982536210137), np.float64(-3.5950982536210137), np.float64(-3.5950982536210137), np.float64(-3.5950982536210137)]"
MLP,"[np.float64(-3.6874471431175997), np.float64(-3.6958482865823474), np.float64(-3.6958482865823448), np.float64(-3.7132946336141095), np.float64(-3.7067622958130215), np.float64(-3.6865967564098794), np.float64(-3.654602648518585), np.float64(-3.6543829907617216), np.float64(-3.6360720327228053), np.float64(-3.5862043826164705), np.float64(-3.5856056446325333), np.float64(-3.582767132580736), np.float64(-3.5816415296302457), np.float64(-3.5816415296302457), np.float64(-3.5816415296302457), np.float64(-3.6037463022147165), np.float64(-3.596684825162732), np.float64(-3.596866250765988), np.float64(-3.596866250765988), np.float64(-3.5792457908732023), np.float64(-3.5817485608585398), np.float64(-3.5817485608585424), np.float64(-3.5817485608585424), np.float64(-3.566604389740701), np.float64(-3.6070025748981056), np.float64(-3.5720047359270604), np.float64(-3.56733022390211), np.float64(-3.578135976027621), np.float64(-3.5783984737091785), np.float64(-3.578099272553407), np.float64(-3.578099272553407), np.float64(-3.586425011596979), np.float64(-3.586425011596979), np.float64(-3.5864250115969805), np.float64(-3.58934232914649), np.float64(-3.5991537090501677), np.float64(-3.5991537090501677), np.float64(-3.5990905995677673), np.float64(-3.5990905995677673), np.float64(-3.5990905995677673), np.float64(-3.5993706285036158), np.float64(-3.5993706285036158), np.float64(-3.6081395201014774), np.float64(-3.6081463429888476), np.float64(-3.6081463429888476), np.float64(-3.608146342988848), np.float64(-3.610628113163518), np.float64(-3.607198656286672), np.float64(-3.607255165880496), np.float64(-3.6040338770002793), np.float64(-3.6040338770002793), np.float64(-3.604222822027253), np.float64(-3.611098779121089), np.float64(-3.6084734656066257), np.float64(-3.6084734656066257), np.float64(-3.6067719408264676), np.float64(-3.6067719408264676), np.float64(-3.6067719408264676), np.float64(-3.6067719408264676), np.float64(-3.6096936526076138), np.float64(-3.621436346368055), np.float64(-3.584943953959302), np.float64(-3.584943953959302), np.float64(-3.584943953959302), np.float64(-3.6111964905202516), np.float64(-3.6111964905202516), np.float64(-3.6111964905202516), np.float64(-3.613683576054564), np.float64(-3.613683576054564), np.float64(-3.613683576054564), np.float64(-3.588035088978029), np.float64(-3.595098253621015), np.float64(-3.595098253621015), np.float64(-3.595098253621015), np.float64(-3.595098253621015), np.float64(-3.595098253621015), np.float64(-3.595098253621015)]"
MLP,"[np.float64(-4.322804014395075), np.float64(-4.322804014395077), np.float64(-4.371700034196472), np.float64(-4.377300708397428), np.float64(-4.467171460919939), np.float64(-4.514744874654553), np.float64(-4.570634091268884), np.float64(-4.640951661059116), np.float64(-4.7820149360217155), np.float64(-4.7820149360217155), np.float64(-4.7820149360217155), np.float64(-4.884896017512226), np.float64(-4.855064988414926), np.float64(-4.7277601319323), np.float64(-4.713994811456742), np.float64(-3.590157390338827), np.float64(-3.608274602165547), np.float64(-3.6119870089567803), np.float64(-3.611986542437199), np.float64(-3.59589590433154), np.float64(-3.570712350796821), np.float64(-3.570712350796821), np.float64(-3.570712350796821), np.float64(-3.5646625079738463), np.float64(-3.547343166457446), np.float64(-3.547343166457446), np.float64(-3.56939996329577), np.float64(-3.5849741697880972), np.float64(-3.5724140707720227), np.float64(-3.57009674135011), np.float64(-3.5703924591635876), np.float64(-3.5703924591635876), np.float64(-3.5703924591635876), np.float64(-3.5708279970037964), np.float64(-3.5757748442855894), np.float64(-3.5757748442855894), np.float64(-3.5715358517191502), np.float64(-3.60728522064736), np.float64(-3.6051989322569673), np.float64(-3.6056043434873106), np.float64(-3.605130729391692), np.float64(-3.6170180450182587), np.float64(-3.6170205967860602), np.float64(-3.608102778707718), np.float64(-3.608102778707718), np.float64(-3.608102778707718), np.float64(-3.608102778707718), np.float64(-3.6059238389954675), np.float64(-3.6059238389954675), np.float64(-3.6059238389954675), np.float64(-3.607825240167982), np.float64(-3.607825240167982), np.float64(-3.6054532577294625), np.float64(-3.6112496402986936), np.float64(-3.6112496402986936), np.float64(-3.6112496402986936), np.float64(-3.6112496402986936), np.float64(-3.6112496402986936), np.float64(-3.611292183657146), np.float64(-3.611292183657146), np.float64(-3.6112921836571465), np.float64(-3.611292183641268), np.float64(-3.611292183641268), np.float64(-3.611292183641268), np.float64(-3.6084374615580526), np.float64(-3.6084374615580526), np.float64(-3.6084374615580526), np.float64(-3.619042347961405), np.float64(-3.619042347961405), np.float64(-3.619042347961405), np.float64(-3.584314968260771), np.float64(-3.5907029445728655), np.float64(-3.613683905163615), np.float64(-3.6183658205462357), np.float64(-3.5930440437938715), np.float64(-3.5930440437938715), np.float64(-3.595098253621016)]"
MLP,"[np.float64(-3.7681196602414277), np.float64(-3.7075173214295134), np.float64(-3.7378217084950762), np.float64(-3.7638425570496112), np.float64(-3.742434575654425), np.float64(-3.71008165009562), np.float64(-3.7026476007486204), np.float64(-3.7026476007486204), np.float64(-3.577777131905973), np.float64(-3.5755677727313837), np.float64(-3.5756017652238725), np.float64(-3.5647072718473343), np.float64(-3.5617152794806084), np.float64(-3.5694357575551976), np.float64(-3.565544504249492), np.float64(-3.5682740647797266), np.float64(-3.5761602757969033), np.float64(-3.5761602757969033), np.float64(-3.5796013684896293), np.float64(-3.5796013684896293), np.float64(-3.5687737374964215), np.float64(-3.5686383401954234), np.float64(-3.5686383401954234), np.float64(-3.5696300746143814), np.float64(-3.5696300746143814), np.float64(-3.5675643137222846), np.float64(-3.5722066747737524), np.float64(-3.5722066747737524), np.float64(-3.581055779284938), np.float64(-3.581055779284938), np.float64(-3.581055779284938), np.float64(-3.581055779284938), np.float64(-3.5812771232622542), np.float64(-3.595636450616154), np.float64(-3.5968214365367914), np.float64(-3.5923689099556375), np.float64(-3.5923689099556375), np.float64(-3.5923689099556375), np.float64(-3.5918645180373705), np.float64(-3.5918645180373705), np.float64(-3.589918082791868), np.float64(-3.589918082791868), np.float64(-3.589918082791868), np.float64(-3.6018395646072703), np.float64(-3.6018395646072703), np.float64(-3.604230094456617), np.float64(-3.604230094456617), np.float64(-3.604230094456617), np.float64(-3.608092318868748), np.float64(-3.608085013181886), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6046597690964712), np.float64(-3.6112069072842568), np.float64(-3.6112069072842568), np.float64(-3.6112091184708177), np.float64(-3.611534794102665), np.float64(-3.611534794102665), np.float64(-3.601057636175067), np.float64(-3.595949723483976), np.float64(-3.584942527569997), np.float64(-3.584942527569997), np.float64(-3.584942527569997), np.float64(-3.611203093408029), np.float64(-3.6130501085574966), np.float64(-3.5980436766626513), np.float64(-3.607229726672101), np.float64(-3.595098253621015)]"
MLP,"[np.float64(-3.7682449194674517), np.float64(-3.768244919445331), np.float64(-3.7432794582174176), np.float64(-3.763467223690433), np.float64(-3.8259899489851503), np.float64(-3.8320051525007877), np.float64(-3.690309534308503), np.float64(-3.567990479853175), np.float64(-3.562707904581813), np.float64(-3.5626461364691275), np.float64(-3.564924362342559), np.float64(-3.56492436234256), np.float64(-3.563543409094891), np.float64(-3.56676478824482), np.float64(-3.6320769689879833), np.float64(-3.6320769689879833), np.float64(-3.6320769689879833), np.float64(-3.606353600958046), np.float64(-3.606353600958046), np.float64(-3.589436413275619), np.float64(-3.585959590554395), np.float64(-3.585959590554395), np.float64(-3.585960064068674), np.float64(-3.5657355533039037), np.float64(-3.5657355533296577), np.float64(-3.5657355533296577), np.float64(-3.565501195675318), np.float64(-3.565501195675318), np.float64(-3.565501195675318), np.float64(-3.565501195675318), np.float64(-3.565501195675318), np.float64(-3.5784555619085614), np.float64(-3.564840516111083), np.float64(-3.564840516111083), np.float64(-3.564840516111083), np.float64(-3.581662544760028), np.float64(-3.5686088880779785), np.float64(-3.584531285749049), np.float64(-3.588567570989566), np.float64(-3.588567570989566), np.float64(-3.5966352384232008), np.float64(-3.5968346124795643), np.float64(-3.5926655844965145), np.float64(-3.5773240659990937), np.float64(-3.59888294686627), np.float64(-3.59888294686627), np.float64(-3.608812502732298), np.float64(-3.607951880368336), np.float64(-3.607951880368336), np.float64(-3.607951880368336), np.float64(-3.607951880368336), np.float64(-3.608943388346972), np.float64(-3.608943388346972), np.float64(-3.6158158002260663), np.float64(-3.6158158002260663), np.float64(-3.6158091222958375), np.float64(-3.6157748150792868), np.float64(-3.606633717407973), np.float64(-3.606635407097206), np.float64(-3.6087667491161026), np.float64(-3.6200909663433536), np.float64(-3.6200909663433536), np.float64(-3.6200909663433536), np.float64(-3.584422281040323), np.float64(-3.584422281045616), np.float64(-3.611833180871522), np.float64(-3.611833180871522), np.float64(-3.611833180871522), np.float64(-3.6156916563127495), np.float64(-3.6156916563127495), np.float64(-3.6156916563127495), np.float64(-3.6156916563127495), np.float64(-3.586724004649298), np.float64(-3.6072297266720974), np.float64(-3.6072297266720974), np.float64(-3.595098253621015), np.float64(-3.595098253621015)]"
MLP,"[np.float64(-3.702562944030511), np.float64(-3.6744959823698844), np.float64(-3.698822336188412), np.float64(-3.6981085849812154), np.float64(-3.5687762281161937), np.float64(-3.571063473376052), np.float64(-3.571521123177314), np.float64(-3.5785207607988307), np.float64(-3.579542070769792), np.float64(-3.5809563468671475), np.float64(-3.5831651308258934), np.float64(-3.5786568527642166), np.float64(-3.5786568527642166), np.float64(-3.5786568527642166), np.float64(-3.5792861474272817), np.float64(-3.5792861474272817), np.float64(-3.5792861474272817), np.float64(-3.576028468295822), np.float64(-3.576028468295822), np.float64(-3.576028468295822), np.float64(-3.576028468295822), np.float64(-3.581602555344323), np.float64(-3.580645339019287), np.float64(-3.580645339019287), np.float64(-3.580645339019287), np.float64(-3.6194654112712414), np.float64(-3.584798446003818), np.float64(-3.584798446003818), np.float64(-3.5847984459686213), np.float64(-3.603741090148285), np.float64(-3.603741090148285), np.float64(-3.603741090148285), np.float64(-3.6053211693132337), np.float64(-3.6023725367738466), np.float64(-3.6023725367738466), np.float64(-3.617419840921583), np.float64(-3.617419840921583), np.float64(-3.6174198409215834), np.float64(-3.6174198409215834), np.float64(-3.6142458753335287), np.float64(-3.615297999879487), np.float64(-3.608444778820969), np.float64(-3.608444778820969), np.float64(-3.608444778820969), np.float64(-3.608444778820969), np.float64(-3.608163936025471), np.float64(-3.6130494828769595), np.float64(-3.6130494828769595), np.float64(-3.6130494828769595), np.float64(-3.6130494828769595), np.float64(-3.605720907289796), np.float64(-3.605720907289796), np.float64(-3.6126756589455105), np.float64(-3.6043838765382783), np.float64(-3.5963861444132177), np.float64(-3.5963861444132177), np.float64(-3.5817797962273823), np.float64(-3.605949079155127), np.float64(-3.605949079155127), np.float64(-3.605949079155127), np.float64(-3.605949079155127), np.float64(-3.6144469773860513), np.float64(-3.6230996331297813), np.float64(-3.5991520504804964), np.float64(-3.5991520504804964), np.float64(-3.5991520504804964), np.float64(-3.5991520504804964), np.float64(-3.5991520504804964), np.float64(-3.5991520504804964), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154)]"
MLP,"[np.float64(-3.735075929851384), np.float64(-3.735075929851385), np.float64(-3.829889007605441), np.float64(-3.8310283684742354), np.float64(-3.6931021461979063), np.float64(-3.6493256732437627), np.float64(-3.5689781153226465), np.float64(-3.5689781153226465), np.float64(-3.5857625115471925), np.float64(-3.5857625115471925), np.float64(-3.5857625115471925), np.float64(-3.5857625115471925), np.float64(-3.5935546503890934), np.float64(-3.5583777751542773), np.float64(-3.5583353629207286), np.float64(-3.5790497301871538), np.float64(-3.5746016751188256), np.float64(-3.5868988340176093), np.float64(-3.5868988340176093), np.float64(-3.5868988340176093), np.float64(-3.585374773447195), np.float64(-3.5869903045509663), np.float64(-3.5869903045509663), np.float64(-3.585508975598831), np.float64(-3.622009652542304), np.float64(-3.622009652542304), np.float64(-3.57869196746383), np.float64(-3.5786919674464523), np.float64(-3.583046019564759), np.float64(-3.5863595378070805), np.float64(-3.593848343252102), np.float64(-3.596857010132431), np.float64(-3.609360848874057), np.float64(-3.6422094688815507), np.float64(-3.6422094688815507), np.float64(-3.6382829677635855), np.float64(-3.6382829677635855), np.float64(-3.629602608309189), np.float64(-3.629602608309189), np.float64(-3.6273425942504103), np.float64(-3.604920205369883), np.float64(-3.604920205369883), np.float64(-3.604920205369883), np.float64(-3.604920205369883), np.float64(-3.604920205369883), np.float64(-3.604646029010053), np.float64(-3.604646029010053), np.float64(-3.604395654984077), np.float64(-3.604395654984077), np.float64(-3.604366046512037), np.float64(-3.604366046512037), np.float64(-3.604366046512037), np.float64(-3.604366046512037), np.float64(-3.6087007597633454), np.float64(-3.6011751012095243), np.float64(-3.596409033283887), np.float64(-3.596409033283887), np.float64(-3.596409033283887), np.float64(-3.596409033283887), np.float64(-3.596409033283887), np.float64(-3.5964090332605467), np.float64(-3.5806941441673796), np.float64(-3.6059841354950115), np.float64(-3.6059841354950115), np.float64(-3.6161087348115815), np.float64(-3.6161087348115815), np.float64(-3.6161087348115815), np.float64(-3.6161087348115815), np.float64(-3.6161087348115815), np.float64(-3.6161087348115815), np.float64(-3.6188061627612598), np.float64(-3.599152050480512), np.float64(-3.599152050480512), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154)]"
MLP,"[np.float64(-3.6873127927977096), np.float64(-3.6822887504253297), np.float64(-3.6759328198037386), np.float64(-3.701205086099955), np.float64(-3.713829998679024), np.float64(-3.6620651146517567), np.float64(-3.6498159992471866), np.float64(-3.635972924241168), np.float64(-3.588520108706179), np.float64(-3.5854395024888426), np.float64(-3.585439502488842), np.float64(-3.6015377839889515), np.float64(-3.6015377839889515), np.float64(-3.579157539303799), np.float64(-3.5790983478876424), np.float64(-3.57882878769223), np.float64(-3.573917801877163), np.float64(-3.5922122018111238), np.float64(-3.5922122018111238), np.float64(-3.5893406196404416), np.float64(-3.5815368124831277), np.float64(-3.5811977581006036), np.float64(-3.579039409972115), np.float64(-3.584357367793163), np.float64(-3.584357367793163), np.float64(-3.5844383487564957), np.float64(-3.583623859959898), np.float64(-3.587534180713867), np.float64(-3.580853146397626), np.float64(-3.58669304668951), np.float64(-3.5906674148271787), np.float64(-3.5906674148271787), np.float64(-3.5924574010381916), np.float64(-3.5924574010381916), np.float64(-3.5954623386744182), np.float64(-3.61910895847428), np.float64(-3.61706031477494), np.float64(-3.61706031477494), np.float64(-3.61706031477494), np.float64(-3.61706031477494), np.float64(-3.61706031477494), np.float64(-3.61706031477494), np.float64(-3.6170623401211053), np.float64(-3.6027553436679303), np.float64(-3.6050603816959907), np.float64(-3.6050603816959907), np.float64(-3.6078454822769976), np.float64(-3.6078454822769976), np.float64(-3.604670929843114), np.float64(-3.6111848245211062), np.float64(-3.6111848245211062), np.float64(-3.6116824668196017), np.float64(-3.6010628249244743), np.float64(-3.6010628249244743), np.float64(-3.6010628249244743), np.float64(-3.5988760648914955), np.float64(-3.5988760648914955), np.float64(-3.5988760648914955), np.float64(-3.5988760648914955), np.float64(-3.5785211912961263), np.float64(-3.5785211912961263), np.float64(-3.607730710786268), np.float64(-3.607730710786268), np.float64(-3.617296484588831), np.float64(-3.617296484588831), np.float64(-3.617296484588831), np.float64(-3.617296484588831), np.float64(-3.617296484588831), np.float64(-3.619280553645562), np.float64(-3.619280553645562), np.float64(-3.619280553645562), np.float64(-3.619280553645562), np.float64(-3.619280553645562), np.float64(-3.619280553645562), np.float64(-3.619280553645562), np.float64(-3.598427944140434), np.float64(-3.595098253621016)]"
MLP,"[np.float64(-3.782840451016664), np.float64(-3.7178422400517515), np.float64(-3.7430978084825868), np.float64(-3.7731291514339746), np.float64(-3.7731291514339746), np.float64(-3.7570073172892493), np.float64(-3.692937376177509), np.float64(-3.6862876396574786), np.float64(-3.594501279329955), np.float64(-3.592618577182113), np.float64(-3.5926187922381825), np.float64(-3.5857301966928588), np.float64(-3.5857301966928588), np.float64(-3.57426860566829), np.float64(-3.573961838203173), np.float64(-3.5700324370186274), np.float64(-3.5901915057206457), np.float64(-3.5739924325080565), np.float64(-3.5736639557842986), np.float64(-3.6053278034734304), np.float64(-3.5891938887843367), np.float64(-3.5891938888146395), np.float64(-3.586960561596966), np.float64(-3.586960561596966), np.float64(-3.5811106205670993), np.float64(-3.5793500340684674), np.float64(-3.5793500340684674), np.float64(-3.5793500340684674), np.float64(-3.5806971518183697), np.float64(-3.5806971518183697), np.float64(-3.5806971518183706), np.float64(-3.580209820810885), np.float64(-3.580209820810885), np.float64(-3.598460096928587), np.float64(-3.604384529921847), np.float64(-3.604384529921847), np.float64(-3.615384594946849), np.float64(-3.6320681302857705), np.float64(-3.6320681302857705), np.float64(-3.6320681302857705), np.float64(-3.6320681302857705), np.float64(-3.6320681302857705), np.float64(-3.6320681302857696), np.float64(-3.6095230398713207), np.float64(-3.6111320692963935), np.float64(-3.6111320692963935), np.float64(-3.606823184180342), np.float64(-3.6038912583343916), np.float64(-3.6038912583343916), np.float64(-3.6038912583343916), np.float64(-3.6038912583343916), np.float64(-3.6090000135348546), np.float64(-3.6090000135348546), np.float64(-3.6090000135348546), np.float64(-3.6128934075157693), np.float64(-3.6128934075157693), np.float64(-3.6128963536939134), np.float64(-3.6110623298835964), np.float64(-3.6110623298835964), np.float64(-3.6110623298835964), np.float64(-3.6110623298835964), np.float64(-3.6110623298835964), np.float64(-3.6110623298835964), np.float64(-3.6110623298835964), np.float64(-3.6110623298533078), np.float64(-3.604546520961488), np.float64(-3.597763745676685), np.float64(-3.578521191081386), np.float64(-3.590681859726682), np.float64(-3.61754271104644), np.float64(-3.618316582734099), np.float64(-3.618316582734099), np.float64(-3.618316582734099), np.float64(-3.618316582734099), np.float64(-3.5942533647842034), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154)]"
MLP,"[np.float64(-3.749827179330863), np.float64(-3.686025356776857), np.float64(-3.6870052075469215), np.float64(-3.589051425659276), np.float64(-3.5890860318332205), np.float64(-3.584453901304339), np.float64(-3.584453901304339), np.float64(-3.5881935237358977), np.float64(-3.5881935237358977), np.float64(-3.5709961434381094), np.float64(-3.575787220769236), np.float64(-3.575787220769236), np.float64(-3.5740471769781035), np.float64(-3.573325584596025), np.float64(-3.573496468431442), np.float64(-3.572081967894312), np.float64(-3.6281824499202258), np.float64(-3.579300027213634), np.float64(-3.582535859367423), np.float64(-3.582535859367423), np.float64(-3.582535859367423), np.float64(-3.568849992525911), np.float64(-3.568878153372546), np.float64(-3.5670899839463948), np.float64(-3.564761343974826), np.float64(-3.564761343974826), np.float64(-3.564761343974826), np.float64(-3.5653762061971026), np.float64(-3.572870796708804), np.float64(-3.572870796708804), np.float64(-3.5682933577459255), np.float64(-3.6050455723513037), np.float64(-3.6050455723513037), np.float64(-3.6109383683607055), np.float64(-3.6109383683607055), np.float64(-3.6109383683607055), np.float64(-3.6109383683607077), np.float64(-3.6109383683607077), np.float64(-3.577718974155963), np.float64(-3.5888135166927597), np.float64(-3.5949776242451357), np.float64(-3.599739338208999), np.float64(-3.6112945842795208), np.float64(-3.6112945842795208), np.float64(-3.6112945842795208), np.float64(-3.614348127415196), np.float64(-3.612800226439373), np.float64(-3.6028305445485405), np.float64(-3.603021044639002), np.float64(-3.603021044639002), np.float64(-3.603021044639002), np.float64(-3.5995860053652176), np.float64(-3.5995860053652176), np.float64(-3.5995860053652176), np.float64(-3.6082098264681366), np.float64(-3.6055726183878565), np.float64(-3.6055726183878565), np.float64(-3.6065057145474766), np.float64(-3.6065057145474766), np.float64(-3.6081890285200964), np.float64(-3.6081890285200964), np.float64(-3.618323137491112), np.float64(-3.618323137491112), np.float64(-3.584448525581491), np.float64(-3.584448525581491), np.float64(-3.6111870539650623), np.float64(-3.6111870539650623), np.float64(-3.6111870539650623), np.float64(-3.6111870539650623), np.float64(-3.617760021895529), np.float64(-3.5980520741630966), np.float64(-3.5980520741630966), np.float64(-3.6033920162717963), np.float64(-3.6033920162717963), np.float64(-3.6033920162717963), np.float64(-3.6033920162717963), np.float64(-3.5950982536210154)]"
MLP,"[np.float64(-3.7565006413503705), np.float64(-3.740115715793631), np.float64(-3.6931919837635747), np.float64(-3.730771933863136), np.float64(-3.570484675110167), np.float64(-3.5736729913286975), np.float64(-3.5863870493777377), np.float64(-3.5863870493777377), np.float64(-3.581096695606319), np.float64(-3.581096695606319), np.float64(-3.5792725075900553), np.float64(-3.571149642758249), np.float64(-3.571616126013197), np.float64(-3.5724054657116855), np.float64(-3.567397149484741), np.float64(-3.5694591816361005), np.float64(-3.5694591816361005), np.float64(-3.5694591816361014), np.float64(-3.6300839155531), np.float64(-3.579318120236897), np.float64(-3.578695610591012), np.float64(-3.6101094509870513), np.float64(-3.637695427402546), np.float64(-3.637695427402546), np.float64(-3.5793102765179965), np.float64(-3.6271979875618885), np.float64(-3.6271979875618885), np.float64(-3.5770962714124157), np.float64(-3.5760026783005383), np.float64(-3.5760026783005383), np.float64(-3.5762651533216943), np.float64(-3.5938250870348663), np.float64(-3.5938250870348663), np.float64(-3.574267829241088), np.float64(-3.574267829241088), np.float64(-3.5781033063857453), np.float64(-3.58563503642718), np.float64(-3.595694998154923), np.float64(-3.6174383611169145), np.float64(-3.6174383611169145), np.float64(-3.606610419577103), np.float64(-3.6121769672398227), np.float64(-3.6174111445621207), np.float64(-3.6174111445621207), np.float64(-3.604407622392682), np.float64(-3.604407622392682), np.float64(-3.603395160754313), np.float64(-3.6034006623972457), np.float64(-3.606974037535374), np.float64(-3.60323077451534), np.float64(-3.60323077451534), np.float64(-3.60323077451534), np.float64(-3.609495474519661), np.float64(-3.6087447975676477), np.float64(-3.601183899003215), np.float64(-3.601183899003215), np.float64(-3.601183899003215), np.float64(-3.5986181904885806), np.float64(-3.5986181904885806), np.float64(-3.5788180448485183), np.float64(-3.5788180448485183), np.float64(-3.5788180448485183), np.float64(-3.6035799007727154), np.float64(-3.6035799007727154), np.float64(-3.6035799007727154), np.float64(-3.6035799007727154), np.float64(-3.6035799007727154), np.float64(-3.6035799007727154), np.float64(-3.6035799007727154), np.float64(-3.602938769300871), np.float64(-3.592884100903772), np.float64(-3.592884100903772), np.float64(-3.592884100903772), np.float64(-3.592884100903772), np.float64(-3.6033920162717963), np.float64(-3.5950982536210154), np.float64(-3.5950982536210154)]"
MLP,"[np.float64(-3.761473356360618), np.float64(-3.738829181121882), np.float64(-3.702531551844829), np.float64(-3.7312293474851406), np.float64(-3.587366097077715), np.float64(-3.587220220235428), np.float64(-3.587220220235428), np.float64(-3.5798140988138547), np.float64(-3.577731926544488), np.float64(-3.5746626046409378), np.float64(-3.5711123841208794), np.float64(-3.5621974222334125), np.float64(-3.5638387845868316), np.float64(-3.5638387845868316), np.float64(-3.630282267120224), np.float64(-3.5784369694487963), np.float64(-3.576988035731888), np.float64(-3.570642293706351), np.float64(-3.568942258515936), np.float64(-3.568942258541333), np.float64(-3.567119509019361), np.float64(-3.567119509019361), np.float64(-3.5698464335209734), np.float64(-3.5698464335209734), np.float64(-3.5698464335209734), np.float64(-3.574564316089428), np.float64(-3.567456554657494), np.float64(-3.575775645576062), np.float64(-3.5757756455514396), np.float64(-3.5757756455514396), np.float64(-3.578239371927253), np.float64(-3.578239371927253), np.float64(-3.5779495851055576), np.float64(-3.5815278970337316), np.float64(-3.5815278970337316), np.float64(-3.582055484182514), np.float64(-3.582055484182514), np.float64(-3.582055484182514), np.float64(-3.5930634481881847), np.float64(-3.6223834150866434), np.float64(-3.6223834150866434), np.float64(-3.6143133784530312), np.float64(-3.6143133784530312), np.float64(-3.6143133784530312), np.float64(-3.6143133784530312), np.float64(-3.6197630194755974), np.float64(-3.619763019475598), np.float64(-3.6111348368587963), np.float64(-3.6118750009808456), np.float64(-3.6118750009808456), np.float64(-3.6118750009808456), np.float64(-3.6170338136329283), np.float64(-3.6170338136329283), np.float64(-3.6170338136329283), np.float64(-3.603884809151496), np.float64(-3.6040236426668373), np.float64(-3.6017890124544656), np.float64(-3.608369385063166), np.float64(-3.6056404482912203), np.float64(-3.6056404482912203), np.float64(-3.606597410414741), np.float64(-3.6094959551252805), np.float64(-3.6094959551252805), np.float64(-3.6094959551252805), np.float64(-3.6094959551252805), np.float64(-3.61922519354175), np.float64(-3.61922519354175), np.float64(-3.61922519354175), np.float64(-3.5843246503759607), np.float64(-3.5843246503925346), np.float64(-3.611840647268402), np.float64(-3.611840647268402), np.float64(-3.6156997104920485), np.float64(-3.586735293872811), np.float64(-3.6033920162717963), np.float64(-3.6033920162717963), np.float64(-3.595098253621015)]"
