Type,Results
MLP,"[np.float64(-13.427045278317122), np.float64(-9.592429463668665), np.float64(-6.590796887930332), np.float64(-9.392958669851179), np.float64(-9.916114360952115), np.float64(-10.420024520094868), np.float64(-4.316499465659998), np.float64(-4.319230897640168), np.float64(-4.41350976185349), np.float64(-4.38508676150154), np.float64(-4.3763201240289185), np.float64(-4.342770382581674), np.float64(-4.377416773931969), np.float64(-4.439027585079176), np.float64(-4.349257811411384), np.float64(-4.31725345560309), np.float64(-4.259955795780656), np.float64(-4.327814439965638), np.float64(-4.325317186215578), np.float64(-4.0869634792820415), np.float64(-4.08620876016302), np.float64(-4.080869289506025), np.float64(-4.078462925805643), np.float64(-4.0846402094917496), np.float64(-4.0786033414288925), np.float64(-4.086620045646733), np.float64(-4.074815908780175), np.float64(-4.07957690248864), np.float64(-4.0799519623047225), np.float64(-4.0826279562519545), np.float64(-4.287106987188198), np.float64(-4.285191005645784), np.float64(-4.263167802079442), np.float64(-4.256645700608269), np.float64(-4.25363035444664), np.float64(-4.26412194515691), np.float64(-4.265561418467396), np.float64(-4.275904751923174), np.float64(-4.283399150750264), np.float64(-4.219774540704098), np.float64(-4.221889392694029), np.float64(-4.243842607942875), np.float64(-4.256452143737136), np.float64(-4.236561153917124), np.float64(-4.232926260967179), np.float64(-4.096936878049153), np.float64(-4.1004683368114), np.float64(-4.094859420810614), np.float64(-4.0780638234225615), np.float64(-4.083580142093285), np.float64(-4.080740431499017), np.float64(-4.083092194090564), np.float64(-4.088140120905614), np.float64(-4.097769510111497), np.float64(-4.106673127286238), np.float64(-4.105739921686992), np.float64(-4.08967467121324), np.float64(-4.088597558441436), np.float64(-4.090086925275823), np.float64(-4.080470587344512), np.float64(-4.081404347707103), np.float64(-4.1041933248419), np.float64(-4.104157522473775), np.float64(-3.87792370898053), np.float64(-3.8789078320152712), np.float64(-3.8808943014399873), np.float64(-3.879230875265557), np.float64(-3.877017065240825), np.float64(-3.87265906707899), np.float64(-3.8792738486344662), np.float64(-3.876041506232083), np.float64(-3.868179945646641), np.float64(-3.8661147103333904), np.float64(-3.874908678898255), np.float64(-3.87474453189137), np.float64(-3.875772680579909), np.float64(-3.8779121018372185), np.float64(-3.873892734256297)]"
MLP,"[np.float64(-251165692.36956412), np.float64(-6.090248298616979), np.float64(-4.8515282609657815), np.float64(-4.83304316537333), np.float64(-4.73169921495893), np.float64(-4.981499861340606), np.float64(-3.6003104000886403), np.float64(-3.6293251916366613), np.float64(-3.634977340187225), np.float64(-3.670191967705136), np.float64(-3.6532748148172973), np.float64(-3.693375191155624), np.float64(-3.70063757974022), np.float64(-3.732116285213985), np.float64(-3.7431901551293447), np.float64(-3.7209054929866054), np.float64(-3.6671984784902163), np.float64(-3.7230203131494974), np.float64(-3.69246604287963), np.float64(-3.742636195035991), np.float64(-3.761043649540515), np.float64(-3.770237121464628), np.float64(-3.7745502129805333), np.float64(-3.701730733153082), np.float64(-3.7632656622510474), np.float64(-3.7644476711243904), np.float64(-3.7499906577700695), np.float64(-3.752680109912011), np.float64(-3.756767372110447), np.float64(-3.7376126686524955), np.float64(-3.772672872611017), np.float64(-3.7919201600203896), np.float64(-3.795364200067885), np.float64(-3.7991326803413674), np.float64(-3.7905876416956517), np.float64(-3.7933540996131825), np.float64(-3.797180625561258), np.float64(-3.7338044048059102), np.float64(-3.7411773318893577), np.float64(-3.8162396393751097), np.float64(-3.822774033233001), np.float64(-3.772613475630832), np.float64(-3.796019772519372), np.float64(-3.772008174791739), np.float64(-3.7785318823908085), np.float64(-3.7944524266562816), np.float64(-3.795268303736986), np.float64(-3.793834019881837), np.float64(-3.7893847946717822), np.float64(-3.784690099789475), np.float64(-3.781283710733139), np.float64(-3.7823254162036988), np.float64(-3.7774323527029816), np.float64(-3.7997687226030714), np.float64(-3.795956049532358), np.float64(-3.797113881203549), np.float64(-3.7964052028897584), np.float64(-3.7925496282596067), np.float64(-3.797855567949242), np.float64(-3.8100503431501016), np.float64(-3.8123404839468202), np.float64(-3.809631333783911), np.float64(-3.8097850397297566), np.float64(-3.810567422886618), np.float64(-3.8105377178545154), np.float64(-3.8101790387166425), np.float64(-3.808915888101056), np.float64(-3.8115459529537774), np.float64(-3.814640276755273), np.float64(-3.8215329714743556), np.float64(-3.839098820743955), np.float64(-3.8679516508199945), np.float64(-3.8767402599927174), np.float64(-3.8713823756139765), np.float64(-3.880591789957673), np.float64(-3.8812062794052173), np.float64(-3.8835632591938167), np.float64(-3.8832319497370658)]"
MLP,"[np.float64(-7.4166341209670055), np.float64(-8.591451396274136), np.float64(-4.429021391863439), np.float64(-4.266716121422865), np.float64(-4.203157699449466), np.float64(-4.073316988142424), np.float64(-4.143141880160313), np.float64(-4.152054598014274), np.float64(-4.105483766932435), np.float64(-4.143016646478731), np.float64(-4.145577127589779), np.float64(-4.04909502149651), np.float64(-4.063972009551979), np.float64(-4.162078470815082), np.float64(-4.166088217858454), np.float64(-4.060395272870855), np.float64(-4.079571822893012), np.float64(-4.059195047280545), np.float64(-4.059067403705152), np.float64(-4.064804572549214), np.float64(-4.044451409353077), np.float64(-4.040833152290683), np.float64(-4.046594390108637), np.float64(-4.04982914185547), np.float64(-4.182104124623738), np.float64(-4.029683979043041), np.float64(-4.025018333646967), np.float64(-4.051822044108142), np.float64(-4.032944756219727), np.float64(-4.035833591255793), np.float64(-4.04217964968941), np.float64(-4.040432697477525), np.float64(-4.03640845653062), np.float64(-4.029305877121799), np.float64(-4.0157683390914665), np.float64(-4.0209837198734), np.float64(-4.025854424412807), np.float64(-4.025613161816381), np.float64(-4.177954201175305), np.float64(-4.044477784235668), np.float64(-4.041739883106966), np.float64(-4.193114225119013), np.float64(-4.288221807641356), np.float64(-4.206562631672396), np.float64(-4.195804632532429), np.float64(-4.199895181309774), np.float64(-4.188328976743969), np.float64(-4.0450875622366915), np.float64(-4.19485934471021), np.float64(-4.194020341607735), np.float64(-4.189741126349445), np.float64(-4.183515113856696), np.float64(-4.18715273597849), np.float64(-4.044292833890517), np.float64(-4.048665572414423), np.float64(-4.05196508387038), np.float64(-4.089882072412041), np.float64(-4.086704130153404), np.float64(-4.044574797016206), np.float64(-4.058391333582431), np.float64(-4.0934530006576315), np.float64(-4.094043024403845), np.float64(-4.0930609123449715), np.float64(-4.0883084218144194), np.float64(-4.09359538340737), np.float64(-4.090237212315144), np.float64(-4.0895962932964345), np.float64(-4.095071127319614), np.float64(-4.097294032419616), np.float64(-4.093489573206368), np.float64(-4.0910944923751025), np.float64(-4.089868146647131), np.float64(-4.0924000391597755), np.float64(-4.09132663472189), np.float64(-4.086077689328159), np.float64(-4.087976024456711), np.float64(-4.083905381633251), np.float64(-4.08359039512152)]"
MLP,"[np.float64(-4.402370386333404), np.float64(-4.366266920367553), np.float64(-4.410190617608746), np.float64(-4.517337664037843), np.float64(-4.554912942830771), np.float64(-4.611114119149844), np.float64(-4.491153347383312), np.float64(-4.16961225977652), np.float64(-4.35046943300471), np.float64(-4.339186731213962), np.float64(-4.428547638859686), np.float64(-4.1616403402342295), np.float64(-4.165940813464595), np.float64(-4.188593977620723), np.float64(-4.127649346033965), np.float64(-4.165076807391397), np.float64(-3.7195609165980263), np.float64(-3.6899171411351), np.float64(-3.7000970681678726), np.float64(-3.7070637405061704), np.float64(-3.718318893128293), np.float64(-3.716021991249849), np.float64(-3.7078361124400363), np.float64(-3.709036484150154), np.float64(-3.7135861149510836), np.float64(-3.717574683463762), np.float64(-3.736533396857471), np.float64(-3.7332914811671842), np.float64(-3.726806117786932), np.float64(-3.735239600768173), np.float64(-3.74268298140476), np.float64(-3.750051320907166), np.float64(-3.7572374480187585), np.float64(-3.757020334773338), np.float64(-3.7541162378542055), np.float64(-3.7623835687338096), np.float64(-3.7741470455205), np.float64(-3.776843328508041), np.float64(-3.7795655465054283), np.float64(-3.7819097994321877), np.float64(-3.81552095952518), np.float64(-3.8144211675705773), np.float64(-3.8213626096917848), np.float64(-3.81907746788084), np.float64(-3.8170515623990324), np.float64(-3.8267794855656505), np.float64(-3.80735761691136), np.float64(-3.8202425696268776), np.float64(-3.833560707646004), np.float64(-3.8223323112514556), np.float64(-3.8340884745135364), np.float64(-3.8342550686032713), np.float64(-3.858486888400951), np.float64(-3.8571244093406096), np.float64(-3.8567791160778513), np.float64(-3.8665369081482983), np.float64(-3.867239816355214), np.float64(-3.908029282369876), np.float64(-3.8670355286765026), np.float64(-3.8778061179903953), np.float64(-3.8679491561124184), np.float64(-3.884840740733247), np.float64(-3.887016195499167), np.float64(-3.883274992294143), np.float64(-3.8806957206674757), np.float64(-3.884198704453954), np.float64(-3.8876718527518936), np.float64(-3.8917116867546215), np.float64(-3.8886006516038134), np.float64(-3.8908847846697396), np.float64(-3.893725005119473), np.float64(-3.8916995607161233), np.float64(-3.8922418670718426), np.float64(-3.885790206789472), np.float64(-3.8945687333223704), np.float64(-3.8919473755355116), np.float64(-3.8890533376467773), np.float64(-3.8864146711707)]"
MLP,"[np.float64(-4.7771089887247555), np.float64(-5.180586963187675), np.float64(-4.237503418924077), np.float64(-4.144031858192846), np.float64(-4.29280820794401), np.float64(-4.261596882472377), np.float64(-4.366911424152134), np.float64(-4.361148664365421), np.float64(-4.3389957337843645), np.float64(-4.270256400002778), np.float64(-4.269438566664478), np.float64(-4.3902840209435565), np.float64(-4.286149588448051), np.float64(-4.263466990381045), np.float64(-4.259162485977817), np.float64(-4.265536299306895), np.float64(-4.255172333716824), np.float64(-4.259548534739225), np.float64(-4.264696317837145), np.float64(-4.274188910199771), np.float64(-4.362298549711384), np.float64(-4.277352767409299), np.float64(-4.29098114028626), np.float64(-4.2810538663129485), np.float64(-4.345679350281433), np.float64(-4.280666266272972), np.float64(-4.2787733234461935), np.float64(-4.279186539556933), np.float64(-4.281097956847667), np.float64(-4.266533321062001), np.float64(-4.265767691068287), np.float64(-4.275828397025456), np.float64(-4.2679760034361625), np.float64(-4.248294827770895), np.float64(-4.251901746234029), np.float64(-4.2576061997033925), np.float64(-4.247860987880122), np.float64(-4.232924826346837), np.float64(-4.2258967403286025), np.float64(-4.22609391081395), np.float64(-4.2216254579350005), np.float64(-4.21450029383635), np.float64(-4.207480556310127), np.float64(-4.215798462471305), np.float64(-3.7984703130182176), np.float64(-3.8036069968076274), np.float64(-3.803317292687018), np.float64(-3.8039394868573333), np.float64(-3.8090770644643137), np.float64(-3.8118481245778058), np.float64(-3.8064685916094168), np.float64(-3.8118050070279024), np.float64(-3.8137454216311397), np.float64(-3.8066351432180854), np.float64(-3.8080125815855235), np.float64(-3.8121985306870716), np.float64(-3.811906846511474), np.float64(-3.817948883456141), np.float64(-3.827874327487852), np.float64(-3.8457902174359444), np.float64(-3.8521371438035485), np.float64(-3.855342701274242), np.float64(-3.853564418309753), np.float64(-3.8497170679252877), np.float64(-3.850836469690049), np.float64(-3.8528121954622194), np.float64(-3.8570324158404943), np.float64(-3.861580585367071), np.float64(-3.866564430719919), np.float64(-3.858504157527478), np.float64(-3.8600360019766646), np.float64(-3.872686908386816), np.float64(-3.8700555856266976), np.float64(-3.8653330708705615), np.float64(-3.871860534580211), np.float64(-3.8789778665713754), np.float64(-3.8816827837283827), np.float64(-3.8842866002195158)]"
MLP,"[np.float64(-4.42489139147816), np.float64(-4.400196972864119), np.float64(-4.361831828320422), np.float64(-4.291476099299109), np.float64(-4.2811165582231), np.float64(-4.315896089022416), np.float64(-4.326007669866419), np.float64(-4.344611850326238), np.float64(-4.359549227689863), np.float64(-4.389291933527872), np.float64(-4.214171207094654), np.float64(-4.298775177011479), np.float64(-4.238711914981021), np.float64(-4.242488868460827), np.float64(-4.248516865889729), np.float64(-4.241690982253349), np.float64(-4.230177477627698), np.float64(-4.257653030395377), np.float64(-4.080307514280576), np.float64(-4.0826870608925745), np.float64(-4.0927611339330685), np.float64(-4.138432859307561), np.float64(-4.1847747638252075), np.float64(-4.179453839704492), np.float64(-4.183672473061166), np.float64(-4.168634230371554), np.float64(-4.186819774985129), np.float64(-4.1898887327954135), np.float64(-4.183841755340223), np.float64(-4.106276131402541), np.float64(-4.117747070222114), np.float64(-4.12677778454406), np.float64(-4.089138241899666), np.float64(-4.088606543189283), np.float64(-4.075731649900659), np.float64(-4.055763846841142), np.float64(-4.107788366035628), np.float64(-4.040018595610817), np.float64(-4.036561857467082), np.float64(-4.041206107299173), np.float64(-4.052803563804923), np.float64(-4.058523641548895), np.float64(-4.0727801640003385), np.float64(-4.069288409137841), np.float64(-4.075141500214523), np.float64(-4.234823084467041), np.float64(-4.226642217835204), np.float64(-4.059841594918693), np.float64(-4.063615090153371), np.float64(-3.829251199535735), np.float64(-3.8372252178487414), np.float64(-3.831916141714273), np.float64(-3.8362801719937796), np.float64(-3.84124417535595), np.float64(-3.8458469471025114), np.float64(-3.8408998060300807), np.float64(-3.8636433478261556), np.float64(-3.844192312146647), np.float64(-3.8431502127155834), np.float64(-3.867841654917093), np.float64(-3.863795541642991), np.float64(-3.867499124959445), np.float64(-3.870472026050951), np.float64(-3.86904491769612), np.float64(-3.876617024508682), np.float64(-3.873780693515642), np.float64(-3.8730234000157107), np.float64(-3.870681273765715), np.float64(-3.876784617740199), np.float64(-3.8825428052136117), np.float64(-3.8861584603287125), np.float64(-3.88397616885387), np.float64(-3.8793600514265822), np.float64(-3.883509405168973), np.float64(-3.881345799124337), np.float64(-3.884006461378069), np.float64(-3.883707093153275), np.float64(-3.882361015790479)]"
MLP,"[np.float64(-3.5982907877718704), np.float64(-3.5899153554206253), np.float64(-3.593002263399223), np.float64(-3.590854948820748), np.float64(-3.592689802101871), np.float64(-3.603531678242564), np.float64(-3.6624042522414357), np.float64(-3.6712514231446334), np.float64(-3.6692545124216474), np.float64(-3.6875610809559416), np.float64(-3.727466361184021), np.float64(-3.6936639149674195), np.float64(-3.703302060876425), np.float64(-3.676076499959239), np.float64(-3.6650447331167664), np.float64(-3.662571647814456), np.float64(-3.6726131817333014), np.float64(-3.696789788774311), np.float64(-3.718709300033754), np.float64(-3.7171718473294963), np.float64(-3.783419448449153), np.float64(-3.731753799466897), np.float64(-3.725863390866536), np.float64(-3.7252929256403555), np.float64(-3.732681911529008), np.float64(-3.7395225948244137), np.float64(-3.753001252825488), np.float64(-3.7646810226690275), np.float64(-3.7672565137393685), np.float64(-3.7771158515979986), np.float64(-3.795661838593352), np.float64(-3.796687142596169), np.float64(-3.773987322909476), np.float64(-3.794095507128576), np.float64(-3.860085464508732), np.float64(-3.787916746245909), np.float64(-3.8038599788308414), np.float64(-3.8097679694526216), np.float64(-3.8103978401583336), np.float64(-3.8425985728054286), np.float64(-3.864264120183778), np.float64(-3.8687829654527195), np.float64(-3.8220776709242403), np.float64(-3.836749268046621), np.float64(-3.8147898204804154), np.float64(-3.791111928602387), np.float64(-3.7946107067479344), np.float64(-3.7947326730541775), np.float64(-3.8015857657107746), np.float64(-3.802078421061627), np.float64(-3.8110226931704667), np.float64(-3.8429676813634974), np.float64(-3.843248414146852), np.float64(-3.819420223518713), np.float64(-3.887466192700128), np.float64(-3.8997436232235065), np.float64(-3.8301052753655727), np.float64(-3.828254041401039), np.float64(-3.825113058944279), np.float64(-3.8338978585941295), np.float64(-3.835393055420441), np.float64(-3.8369584318180934), np.float64(-3.846143434823532), np.float64(-3.853891174989239), np.float64(-3.860528634957236), np.float64(-3.862100132869594), np.float64(-3.860371624791541), np.float64(-3.8661171748322745), np.float64(-3.864209136180828), np.float64(-3.866535013997468), np.float64(-3.8643156866943063), np.float64(-3.871138771186593), np.float64(-3.865316040550235), np.float64(-3.8771117636378487), np.float64(-3.875762504494125), np.float64(-3.884405743504952), np.float64(-3.879837477163795), np.float64(-3.872902930734191)]"
MLP,"[np.float64(-13.427044467463418), np.float64(-11.773854968144592), np.float64(-6.5907966991651), np.float64(-6.561118269132509), np.float64(-4.378744147169998), np.float64(-4.412977119974952), np.float64(-4.488836451092628), np.float64(-4.437178865460815), np.float64(-4.524176267439716), np.float64(-4.593327348986065), np.float64(-4.3913851205935535), np.float64(-4.398478491370727), np.float64(-4.45261000269031), np.float64(-4.3627785761026), np.float64(-4.215281023391278), np.float64(-4.423198790763351), np.float64(-4.230218048597526), np.float64(-4.254635743325429), np.float64(-4.189855941268125), np.float64(-4.1713142194524355), np.float64(-4.16221026473588), np.float64(-4.155244677935631), np.float64(-4.202067933772702), np.float64(-4.306400258767146), np.float64(-4.193241307127835), np.float64(-4.310185723390562), np.float64(-4.182649263150936), np.float64(-4.082289221917619), np.float64(-4.0736392355227204), np.float64(-4.118285152050873), np.float64(-4.116171941239612), np.float64(-4.048993440333975), np.float64(-4.043756275041329), np.float64(-4.060834152874542), np.float64(-4.045153412788456), np.float64(-4.053799811120631), np.float64(-4.059520382057022), np.float64(-4.061215156488719), np.float64(-4.065983150369524), np.float64(-4.064592514215303), np.float64(-4.106255857706198), np.float64(-4.105709064239456), np.float64(-4.1023332162360715), np.float64(-4.110001714359501), np.float64(-4.107075741669978), np.float64(-4.092770674392773), np.float64(-4.0591159421483365), np.float64(-4.049428803825162), np.float64(-4.0996592720693545), np.float64(-4.103252114145713), np.float64(-4.101436705608211), np.float64(-4.0898254389590605), np.float64(-4.052600109377589), np.float64(-4.051657503501993), np.float64(-4.052410582488408), np.float64(-4.084365509551705), np.float64(-4.062602519588258), np.float64(-4.050310677127904), np.float64(-4.052161421798507), np.float64(-4.081138685685017), np.float64(-4.083824408915862), np.float64(-3.8645641415723846), np.float64(-3.862990917866167), np.float64(-3.868489708945501), np.float64(-3.8679217192832036), np.float64(-3.8619675938336226), np.float64(-3.8663128182881517), np.float64(-3.86829275020491), np.float64(-3.870843954356267), np.float64(-3.8661019002386534), np.float64(-3.8782042788850233), np.float64(-3.8771467409493527), np.float64(-3.876504098673742), np.float64(-3.8741473634076504), np.float64(-3.874431271655406), np.float64(-3.8868251573935364), np.float64(-3.8852724720732628), np.float64(-3.889405354686743)]"
MLP,"[np.float64(-8.445929197707043), np.float64(-8.411960186785425), np.float64(-4.583350190652095), np.float64(-4.5212080226391285), np.float64(-4.295867589964208), np.float64(-4.470789999341268), np.float64(-4.406348323547715), np.float64(-4.438838615285301), np.float64(-4.433831518927636), np.float64(-4.307279029055223), np.float64(-4.233077567359868), np.float64(-4.214669996668407), np.float64(-4.1993509378091805), np.float64(-4.2341727578206445), np.float64(-4.247016243478687), np.float64(-4.249547326633589), np.float64(-4.249790768704577), np.float64(-4.294429876301209), np.float64(-4.297382125778778), np.float64(-4.298728254776208), np.float64(-4.3068528217921696), np.float64(-4.2087192442689885), np.float64(-4.203233681790809), np.float64(-4.203687270771299), np.float64(-4.207513817901298), np.float64(-4.203452054282759), np.float64(-4.051074239268106), np.float64(-4.034412316827683), np.float64(-4.038521694929195), np.float64(-4.034443312861976), np.float64(-4.0318019426627805), np.float64(-4.103783405985254), np.float64(-4.031875460778437), np.float64(-4.030159317793429), np.float64(-4.028392871140367), np.float64(-4.232805106148299), np.float64(-4.0431280181337215), np.float64(-4.043259424593674), np.float64(-4.040259899603287), np.float64(-4.044403034058688), np.float64(-4.052599315604949), np.float64(-4.051698034318603), np.float64(-4.090870195631687), np.float64(-4.053025802669811), np.float64(-4.055010632854366), np.float64(-4.094009753194569), np.float64(-4.050780171442761), np.float64(-4.051373962673103), np.float64(-4.252625167526874), np.float64(-4.228610194383848), np.float64(-4.091089633880901), np.float64(-4.084109685317046), np.float64(-4.090686738925146), np.float64(-4.23916782478144), np.float64(-4.222735134433256), np.float64(-4.209279295187306), np.float64(-4.2119322932243985), np.float64(-4.245163724666078), np.float64(-4.224925827959221), np.float64(-3.8276824937721945), np.float64(-3.827092204707733), np.float64(-3.8712697205011297), np.float64(-3.879946854061005), np.float64(-3.8805787529007305), np.float64(-3.8802021956621804), np.float64(-3.875317764684539), np.float64(-3.865758350412774), np.float64(-3.8729299663966996), np.float64(-3.8733345184741936), np.float64(-3.875046942123348), np.float64(-3.882964740030853), np.float64(-3.87634065263724), np.float64(-3.8839563402606054), np.float64(-3.8884422591180874), np.float64(-3.887590662252921), np.float64(-3.8950199020711627), np.float64(-3.8939237368098367), np.float64(-3.8801961948048267)]"
MLP,"[np.float64(-4.492250786553114), np.float64(-4.419392206117323), np.float64(-4.437391333078485), np.float64(-4.458107417005161), np.float64(-4.490152316382006), np.float64(-4.449107861749273), np.float64(-4.4425173815068835), np.float64(-4.446261846167086), np.float64(-4.285988462547522), np.float64(-4.22887610613177), np.float64(-4.075065797716905), np.float64(-4.068552293638473), np.float64(-4.070255701317458), np.float64(-4.246641504409033), np.float64(-4.213856904606863), np.float64(-4.213208043575238), np.float64(-4.212937897667391), np.float64(-4.060191806214364), np.float64(-4.223777548460748), np.float64(-4.22922390587408), np.float64(-4.21770115108525), np.float64(-4.2197554136064035), np.float64(-4.060542308708106), np.float64(-4.061542907902545), np.float64(-4.059424663649309), np.float64(-4.052943690379078), np.float64(-4.046526955187641), np.float64(-4.05150616501754), np.float64(-4.050618957874214), np.float64(-4.044303174984671), np.float64(-4.039551295082269), np.float64(-4.046261591000591), np.float64(-4.049947099710963), np.float64(-3.789841861105658), np.float64(-3.7821976878259393), np.float64(-3.777423269673938), np.float64(-3.7786782484456376), np.float64(-3.773295855733902), np.float64(-3.783100975669719), np.float64(-3.7799531566821956), np.float64(-3.77513764154559), np.float64(-3.7826992948493445), np.float64(-3.7805186336837506), np.float64(-3.8175029063161143), np.float64(-3.8213734117548626), np.float64(-3.804412633285304), np.float64(-3.810743746077758), np.float64(-3.8085166286611165), np.float64(-3.8164297684854924), np.float64(-3.827291800845684), np.float64(-3.8462056049371767), np.float64(-3.8516306123284783), np.float64(-3.854730413716289), np.float64(-3.864719301997644), np.float64(-3.876737667265144), np.float64(-3.8764684497930966), np.float64(-3.8743314942073654), np.float64(-3.872558901013609), np.float64(-3.86982980626968), np.float64(-3.8690106228959347), np.float64(-3.866359752992878), np.float64(-3.8676975702860634), np.float64(-3.868018385116667), np.float64(-3.8720958952197115), np.float64(-3.8743318775063704), np.float64(-3.8634713854289067), np.float64(-3.861260136287838), np.float64(-3.8707571753765064), np.float64(-3.872959862113917), np.float64(-3.8789477603562075), np.float64(-3.8768489181672496), np.float64(-3.872589296608739), np.float64(-3.8779173969408256), np.float64(-3.8726811607138507), np.float64(-3.8702753041396334), np.float64(-3.880687827889151), np.float64(-3.8812400920020993), np.float64(-3.878045490825962)]"
MLP,"[np.float64(-5.520642095989763), np.float64(-6.934514351034252), np.float64(-4.575182104239855), np.float64(-4.613622714803171), np.float64(-4.640101295126923), np.float64(-4.487360834024911), np.float64(-4.606417678741225), np.float64(-5.923329281478458), np.float64(-5.789807679620608), np.float64(-4.542675906265805), np.float64(-5.609082348830735), np.float64(-4.443501535362235), np.float64(-5.827366054570447), np.float64(-5.982738725600469), np.float64(-4.40519828001266), np.float64(-5.780135681311462), np.float64(-4.385190838056931), np.float64(-4.4372997750998975), np.float64(-4.4380563306366305), np.float64(-4.2890646388550815), np.float64(-4.296373251606937), np.float64(-4.316275845951311), np.float64(-4.387634073358034), np.float64(-4.368210572560752), np.float64(-4.300759960127899), np.float64(-4.310915545828988), np.float64(-4.224132799009173), np.float64(-4.171983216440008), np.float64(-4.176960467130215), np.float64(-4.302854943779504), np.float64(-4.2852679207905275), np.float64(-4.219360104322225), np.float64(-4.30589011241227), np.float64(-4.309511853576414), np.float64(-4.237654331302472), np.float64(-4.255277692027781), np.float64(-4.191495053220383), np.float64(-4.205810589571018), np.float64(-4.202056434918203), np.float64(-4.208211575661163), np.float64(-4.207165838652701), np.float64(-4.244968148692686), np.float64(-4.123290711475215), np.float64(-4.154791390032721), np.float64(-4.150277967962675), np.float64(-4.155142539709248), np.float64(-4.123659426400883), np.float64(-3.8483817963719997), np.float64(-3.844196606863847), np.float64(-3.818445726066607), np.float64(-3.845388033408272), np.float64(-3.8563071808025127), np.float64(-3.856484231418437), np.float64(-3.855490191935965), np.float64(-3.8519825027667935), np.float64(-3.851437805843769), np.float64(-3.854734642826683), np.float64(-3.857324056884685), np.float64(-3.857426185277201), np.float64(-3.856756568401762), np.float64(-3.8553017624156114), np.float64(-3.850658927524908), np.float64(-3.8623108456274373), np.float64(-3.866680666725508), np.float64(-3.8679521845810103), np.float64(-3.8701064164714), np.float64(-3.8497013417088826), np.float64(-3.8814320034555547), np.float64(-3.882496446765015), np.float64(-3.882682553242708), np.float64(-3.8770797513741604), np.float64(-3.8818763674770227), np.float64(-3.8931479655135472), np.float64(-3.8937965293786987), np.float64(-3.8955985256150036), np.float64(-3.895116591440964), np.float64(-3.8837098154734226), np.float64(-3.886832076536717)]"
MLP,"[np.float64(-5.725449619894048), np.float64(-4.568237586993442), np.float64(-5.390445671582804), np.float64(-4.577352962444908), np.float64(-4.345722490380446), np.float64(-4.500855935475828), np.float64(-4.40713160441102), np.float64(-4.28808790107032), np.float64(-4.265653885701977), np.float64(-4.251817575548176), np.float64(-4.247150605455506), np.float64(-4.2451442798199945), np.float64(-4.235273871341662), np.float64(-4.239294532121026), np.float64(-4.142970402140784), np.float64(-4.135827720683802), np.float64(-4.135722472227856), np.float64(-4.1366133091455595), np.float64(-4.027978183091632), np.float64(-4.049663061348241), np.float64(-4.202918893389638), np.float64(-4.177511080343647), np.float64(-4.046492166794143), np.float64(-4.049126710627024), np.float64(-4.19017941456316), np.float64(-4.200945193828786), np.float64(-4.2026869387969334), np.float64(-4.200755652027899), np.float64(-4.206233525973914), np.float64(-4.202460332071202), np.float64(-4.268001621989163), np.float64(-4.19343834501189), np.float64(-4.192842521529197), np.float64(-4.176495664785343), np.float64(-4.1728896653828835), np.float64(-4.014234391134692), np.float64(-4.017726662912523), np.float64(-4.017482966066373), np.float64(-4.02412771985065), np.float64(-4.022509875538205), np.float64(-4.023813364892093), np.float64(-4.02303306436181), np.float64(-4.030566690183602), np.float64(-4.028335042587417), np.float64(-4.037562763374519), np.float64(-4.026552710338426), np.float64(-3.7934778288209583), np.float64(-3.7735409790076924), np.float64(-3.7977227792927), np.float64(-3.7813725633970448), np.float64(-3.8076531474503676), np.float64(-3.807862705517633), np.float64(-3.796289155905039), np.float64(-3.8176146697143722), np.float64(-3.828068489520055), np.float64(-3.8313273827088667), np.float64(-3.8174735837407696), np.float64(-3.837003177914262), np.float64(-3.8273933458125415), np.float64(-3.8484601829291845), np.float64(-3.858835969910453), np.float64(-3.858032130464561), np.float64(-3.856055609021162), np.float64(-3.8551741439661034), np.float64(-3.856724259500487), np.float64(-3.8602150177049), np.float64(-3.8611362739115935), np.float64(-3.861784220785926), np.float64(-3.8697327468769895), np.float64(-3.8653727947104004), np.float64(-3.8815070030640917), np.float64(-3.8787641843577516), np.float64(-3.872931741357936), np.float64(-3.876976324507258), np.float64(-3.880717852584534), np.float64(-3.8843530171368856), np.float64(-3.88023634576392), np.float64(-3.882699979881013)]"
